code,name,point_code,note1,note2
K116,脊椎、骨盤骨掻爬術,C55 17 04,部位が恥骨結合,
K117,脊椎脱臼非観血的整複術,C33 30 44,部位が胸椎,
K117,脊椎脱臼非観血的整複術,C43 30 44,部位が腰椎,
K117,脊椎脱臼非観血的整複術,C23 30 44,部位が頚椎,
K117-2,頸椎非観血的整復術,C23 30 44,,
K117-3,椎間板ヘルニア徒手整復術,C16 30 44,,
K118,脊椎、骨盤脱臼観血的手術,C23 30 04,部位が頚椎,
K118,脊椎、骨盤脱臼観血的手術,C33 30 04,部位が胸椎,
K118,脊椎、骨盤脱臼観血的手術,C43 30 04,部位が腰椎,
K119,仙腸関節脱臼観血的手術,C4B 30 04,,
K120,恥骨結合離開観血的手術,C55 30 04,,
K120-2,恥骨結合離開非観血的整復固定術,C55 30 44,,
K121,骨盤骨折非観血的整復術,C51 30 44,,
K124,腸骨翼骨折観血的手術,C52 30 04,,
K124-2,寛骨臼骨折観血的手術,C51 30 04,,
K125,骨盤骨折観血的手術(腸骨翼骨折観血的手術及び寛骨臼骨折観血的手術を除く。),C51 30 04,,
K126 1,脊椎、骨盤骨（軟骨）組織採取術（試験切除によるもの） 棘突起、腸骨翼,C13 14 04,部位が棘突起,
K126 1,脊椎、骨盤骨（軟骨）組織採取術（試験切除によるもの） 棘突起、腸骨翼,C52 14 04,部位が腸骨翼,
K126 2,脊椎、骨盤骨（軟骨）組織採取術（試験切除によるもの） その他のもの,C11 14 04,,
K126-2,自家培養軟骨組織採取術,B12 41 04,,
K128,脊椎、骨盤内異物(挿入物)除去術,C11 17 04,脊椎異物の場合,
K128,脊椎、骨盤内異物(挿入物)除去術,C51 17 04,骨盤内異物の場合,
K131-2,内視鏡下椎弓切除術,C24 11 11,部位が頚椎,
K131-2,内視鏡下椎弓切除術,C34 11 11,部位が胸椎,
K131-2,内視鏡下椎弓切除術,C44 11 11,部位が腰椎,
K131-2,内視鏡下椎弓切除術,C44 11 11,腰椎開窓拡大術の場合,
K133,黄色靱帯骨化症手術,C1A 10 04,,
K133-2,後縦靱帯骨化症手術（前方進入によるもの）,C22 37 04,部位が頚椎,
K133-2,後縦靱帯骨化症手術（前方進入によるもの）,C32 37 04,部位が胸椎,
K133-2,後縦靱帯骨化症手術（前方進入によるもの）,C42 37 04,部位が腰椎,
K134 1,椎間板摘出術 前方摘出術,C16 11 04,,
K134 2,椎間板摘出術 後方摘出術,C16 11 04,,
K134 3,椎間板摘出術 側方摘出術,C16 11 04,,
K134 4,椎間板摘出術 経皮的髄核摘出術,C16 11 04,,
K134-2 1,内視鏡下椎間板摘出（切除）術 前方摘出術,C16 11 11,,
K134-2 2,内視鏡下椎間板摘出（切除）術 後方摘出術,C16 11 11,,
K135,脊椎、骨盤腫瘍切除術,C11 11 04,部位が脊椎の良性腫瘍,
K135,脊椎、骨盤腫瘍切除術,C51 11 04,部位が骨盤の良性腫瘍,
K136,脊椎、骨盤悪性腫瘍手術,C11 13 04,部位が脊椎,
K136,脊椎、骨盤悪性腫瘍手術,C51 13 04,部位が骨盤,
K136-2,腫瘍脊椎骨全摘術,C11 11 04,,
K137,骨盤切断術,C51 12 04,,
K138 1,脊椎披裂手術 神経処置を伴うもの,C11 10 04,,
K138 2,脊椎披裂手術 その他のもの,C11 10 04,,
K139,脊椎骨切り術,C11 32 04,,
K140,骨盤骨切り術,C51 32 04,,
K141,臼蓋形成手術,C51 30 04,,
K141-2,寛骨臼移動術,B91 30 05,,
K141-3,脊椎制動術,C11 37 04,,
K142 1,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方椎体固定,C23 38 04,部位が頚椎,
K142 1,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方椎体固定,C43 38 04,部位が胸椎,
K142 1,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方椎体固定,C43 38 04,部位が腰椎,
K142 2,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方又は後側方固定,C23 38 04,部位が頚椎,
K142 2,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方又は後側方固定,C33 38 04,部位が胸椎,
K142 2,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方又は後側方固定,C43 38 04,部位が腰椎,
K142 3,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方椎体固定,C23 38 04,部位が頚椎,
K142 3,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方椎体固定,C33 38 04,部位が胸椎,
K142 3,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 後方椎体固定,C43 38 04,部位が腰椎,
K142 4,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方後方同時固定,C23 38 04,部位が頚椎,
K142 4,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方後方同時固定,C33 38 04,部位が胸椎,
K142 4,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 前方後方同時固定,C43 38 04,部位が腰椎,
K142 5,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓切除,C24 11 04,部位が頚椎,
K142 5,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓切除,C34 11 04,部位が胸椎,
K142 5,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓切除,C44 11 04,部位が腰椎,
K142 6,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓形成,C24 37 04,部位が頚椎,
K142 6,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓形成,C34 37 04,部位が胸椎,
K142 6,脊椎固定術、椎弓切除術、椎弓形成術（多椎間又は多椎弓の場合を含む。） 椎弓形成,C44 37 04,部位が腰椎,
K142-2 1,脊椎側彎症手術 固定術,C11 38 04,,
K142-2 2 イ,脊椎側彎症手術 矯正術 初回挿入,C11 30 04,,
K142-2 2 ロ,脊椎側彎症手術 矯正術 交換術,C11 30 04,,
K142-2 2 ハ,脊椎側彎症手術 矯正術 伸展術,C11 30 04,,
K142-3,内視鏡下脊椎固定術（胸椎又は腰椎前方固定）,C23 38 11,部位が頚椎,
K142-3,内視鏡下脊椎固定術（胸椎又は腰椎前方固定）,C33 38 11,部位が胸椎,
K142-3,内視鏡下脊椎固定術（胸椎又は腰椎前方固定）,C43 38 11,部位が腰椎,
K142-3,内視鏡下脊椎固定術（胸椎又は腰椎前方固定）,C11 38 11,部位が胸椎・腰椎,
K142-4,経皮的椎体形成術,C12 30 14,,
K142-5,内視鏡下椎弓形成術,C24 37 11,部位が頚椎,
K142-5,内視鏡下椎弓形成術,C34 37 11,部位が胸椎,
K142-5,内視鏡下椎弓形成術,C44 37 11,部位が腰椎,
K142-6,歯突起骨折骨接合術,C22 30 04,,
K142-7,腰椎分離部修復術,C47 30 04,,
K143,仙腸関節固定術,C4B 38 04,,
K144,体外式脊椎固定術,C11 38 04,,
K145,穿頭脳室ドレナージ術,D2K 16 00,,
K146,頭蓋開溝術,D12 16 00,,
K147,穿頭術（トレパナチオン）  ,D12 16 00,,
K148,試験開頭術,D12 14 00,,
K149 1,減圧開頭術 キアリ奇形、脊髄空洞症の場合,D12 16 00,,
K149 2,減圧開頭術 その他の場合,D41 16 00,,
K149-2,後頭蓋窩減圧術,D13 16 02,,
K150,脳膿瘍排膿術,D21 16 05,,
K151-2,広範囲頭蓋底腫瘍切除・再建術,D2D 11 00,,
K152,耳性頭蓋内合併症手術,D2J 11 02,,
K152-2,耳科的硬脳膜外膿瘍切開術,D29 16 05,,
K153,鼻性頭蓋内合併症手術,D2J 11 02,,
K154 1,機能的定位脳手術 片側の場合,D21 17 05,血腫除去術の場合,
K154 1,機能的定位脳手術 片側の場合,D21 50 06,慢性植込電極設置術の場合,
K154 1,機能的定位脳手術 片側の場合,D21 17 06,破壊術の場合,
K154 2,機能的定位脳手術 両側の場合,D21 17 05,血腫除去術の場合,
K154 2,機能的定位脳手術 両側の場合,D21 50 06,慢性植込電極設置術の場合,
K154 2,機能的定位脳手術 両側の場合,D21 17 06,破壊術の場合,
K154-2,顕微鏡使用によるてんかん手術(焦点切除術、側頭葉切除術、脳梁離断術),D21 10 02,焦点切除術の場合,
K154-2,顕微鏡使用によるてんかん手術(焦点切除術、側頭葉切除術、脳梁離断術),D25 11 02,側頭葉切除術の場合,
K154-2,顕微鏡使用によるてんかん手術(焦点切除術、側頭葉切除術、脳梁離断術),D26 15 02,脳梁離断術の場合,
K154-3,定位脳腫瘍生検術,D21 14 05,,
K155,脳切截術(開頭して行うもの),D21 15 02,,
K156,延髄における脊髄視床路切截術,D2F 15 02,,
K157,三叉神経節後線維切截術,D36 15 02,,
K158,視神経管開放術,D33 16 02,,
K159,顔面神経減圧手術（乳様突起経由）,D38 16 02,,
K159-2,顔面神経管開放術,D38 16 02,,
K160,脳神経手術（開頭して行うもの）,D31 14 02,,
K160-2,頭蓋内微小血管減圧術,T1B 16 02,,
K161,頭蓋骨腫瘍摘出術,D12 11 02,,
K162,頭皮、頭蓋骨悪性腫瘍手術,D12 11 02,,
K163,頭蓋骨膜下血腫摘出術,D12 17 02,,
K164 1,頭蓋内血腫除去術（開頭して行うもの） 硬膜外のもの,D29 17 02,,
K164 2,頭蓋内血腫除去術（開頭して行うもの） 硬膜下のもの,D28 17 02,,
K164 3,頭蓋内血腫除去術（開頭して行うもの） 脳内のもの,D21 17 02,,
K164-2,慢性硬膜下血腫穿孔洗浄術,D28 16 00,,
K164-3,脳血管塞栓（血栓）摘出術,T12 17 00,,
K164-4,定位的脳内血腫除去術,D21 17 05,,
K164-5,内視鏡下脳内血腫除去術,D21 17 11,,
K165,脳内異物摘出術,D21 17 02,,
K166,脳膿瘍全摘術,D21 12 02,,
K167,頭蓋内腫瘤摘出術,D21 11 02,,
K168,脳切除術,D21 11 02,,
K169 1,頭蓋内腫瘍摘出術 松果体部腫瘍,D2C 11 02,,
K169 2,頭蓋内腫瘍摘出術 その他のもの,D27 11 00,テント上腫瘍の場合,
K169 2,頭蓋内腫瘍摘出術 その他のもの,D2B 11 02,下垂体部腫瘍の場合,
K169 2,頭蓋内腫瘍摘出術 その他のもの,D2D 11 02,後頭蓋窩腫瘍の場合,
K169 2,頭蓋内腫瘍摘出術 その他のもの,D2H 11 02,小脳橋角部腫瘍の場合,
K169 2,頭蓋内腫瘍摘出術 その他のもの,D2K 11 02,脳室腫瘍の場合,
K170,経耳的聴神経腫瘍摘出術,D39 11 00,,
K171,経鼻的下垂体腫瘍摘出術,D2B 11 00,,
K171-2 1,内視鏡下経鼻的腫瘍摘出術 下垂体腫瘍,D2B 11 31,,
K171-2 2,内視鏡下経鼻的腫瘍摘出術 頭蓋底脳腫瘍（下垂体腫瘍を除く。） ,D2A 11 31,,
K172,脳動静脈奇形摘出術,T14 10 00,,
K173,脳・脳膜脱手術,D21 16 02,,
K174 1,水頭症手術 脳室穿破術（神経内視鏡手術によるもの）,D2K 16 11,,
K174 2,水頭症手術 シャント手術,D2K 16 04,,
K174-2,髄液シャント抜去術,D2K 17 00,,
K175 1,脳動脈瘤被包術 1箇所,T12 20 02,,
K175 2,脳動脈瘤被包術 2箇所以上,T12 20 02,,
K176 1,脳動脈瘤流入血管クリッピング（開頭して行うもの） 1箇所,T12 20 02,,
K176 2,脳動脈瘤流入血管クリッピング（開頭して行うもの） 2箇所以上,T12 20 02,,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T19 20 02,部位が前交通動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T1B 20 02,部位が脳底動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T18 20 02,部位が前大脳動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T1A 20 02,部位が中大脳動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T16 20 02,部位が後交通動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T2C 20 02,部位が椎骨動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T1C 20 02,部位が後大脳動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T15 20 02,部位が内頚動脈,
K177 1,脳動脈瘤頸部クリッピング 1箇所,T12 20 02,部位が上記以外の動脈,
K177 2,脳動脈瘤頸部クリッピング 2箇所以上,T12 20 02,,
K178 1,脳血管内手術 1箇所,T12 18 13,脳動脈瘤塞栓術、脳動脈瘤母動脈塞栓術の場合,
K178 1,脳血管内手術 1箇所,T12 33 13,血管内脳血管形成術の場合,
K178 2,脳血管内手術 2箇所以上,T12 18 13,,
K178 3,脳血管内手術 脳血管内ステントを用いるもの,T12 18 13,,
K178-2,経皮的脳血管形成術,T14 33 13,,
K178-3 1,経皮的選択的脳血栓・塞栓溶解術 頭蓋内脳血管の場合,T14 17 13,,
K178-3 2,経皮的選択的脳血栓・塞栓溶解術 頸部脳血管の場合(内頸動脈、椎骨動脈),T13 17 13,,
K178-4,経皮的脳血栓回収術,T12 17 13,,
K178-5,経皮的脳血管ステント留置術,T14 33 13,,
K179,髄液漏閉鎖術,D21 35 02,,
K180 1,頭蓋骨形成手術 頭蓋骨のみのもの,D11 32 02,,
K180 2,頭蓋骨形成手術 硬膜形成を伴うもの,D11 32 02,,
K180 3,頭蓋骨形成手術 骨移動を伴うもの,D11 32 02,,
K181 1,脳刺激装置植込術（頭蓋内電極植込術を含む。） 片側の場合,D3B 50 0A,,
K181 2,脳刺激装置植込術（頭蓋内電極植込術を含む。） 両側の場合,D3B 50 0A,,
K181-2,脳刺激装置交換術,D3B 50 0A,,
K181-3,頭蓋内電極抜去術,D3B 17 00,,
K181-4,迷走神経刺激装置植込術,D3B 50 0A,,
K181-5,迷走神経刺激装置交換術,D3B 50 0A,,
K182 1,神経縫合術 指（手、足）,B6S 30 02,手指の場合,
K182 1,神経縫合術 指（手、足）,BBS 30 02,足趾の場合,
K182 2,神経縫合術 その他のもの,E1G 30 02,,
K182-2 1,神経交差縫合術 指（手、足）,B6S 30 00,手指の場合,
K182-2 1,神経交差縫合術 指（手、足）,BBS 30 00,足趾の場合,
K182-2 2,神経交差縫合術 その他のもの,B78 30 00,肋間神経の場合,
K182-2 2,神経交差縫合術 その他のもの,E1G 30 00,手指・足趾、肋間神経以外の場合,
K182-3 1,神経再生誘導術 指（手、足）,B6S 30 02,手指の場合,
K182-3 1,神経再生誘導術 指（手、足）,BBS 30 02,足趾の場合,
K182-3 2,神経再生誘導術 その他のもの,E1G 30 02,,
K183,脊髄硬膜切開術,E11 16 02,,
K183-2,空洞・くも膜下腔シャント術（脊髄空洞症に対するもの）,E12 16 04,,
K184,減圧脊髄切開術,E11 16 02,,
K185,脊髄切截術,E11 15 02,,
K186,脊髄硬膜内神経切断術,E11 15 02,,
K187,脊髄視床路切截術,E11 15 02,,
K188 1,神経剥離術 鏡視下によるもの,E1G 15 11,,
K188 2,神経剥離術 その他のもの,B6S 15 00,手指の場合,
K188 2,神経剥離術 その他のもの,BBS 15 00,足趾の場合,
K188 2,神経剥離術 その他のもの,E1G 15 02,手指・足趾以外の場合,
K188-2,硬膜外腔癒着剥離術,E13 15 14,,
K189,脊髄ドレナージ術,E11 16 02,,
K190 1,脊髄刺激装置植込術 脊髄刺激電極を留置した場合,E13 50 1A,,
K190 2,脊髄刺激装置植込術 ジェネレーターを留置した場合,E13 50 0A,,
K190-2,脊髄刺激装置交換術,E11 50 0A,,
K190-3,重症痙性麻痺治療薬髄腔内持続注入用植込型ポンプ設置術,E12 50 04,,
K190-4,重症痙性麻痺治療薬髄腔内持続注入用植込型ポンプ交換術,E12 50 04,,
K190-5,重症痙性麻痺治療薬髄腔内持続注入用植込型ポンプ薬剤再充填,E12 50 04,,
K190-6 1,仙骨神経刺激装置植込術 脊髄刺激電極を留置した場合,E11 50 1A,,
K190-6 2,仙骨神経刺激装置植込術 ジェネレーターを留置した場合,E13 50 0A,,２　ジェネレーターを留置した場合が抜けていますので、追加お願いいたします。→K190-2 1と誤って記載していました。これをK190-2に修正しました。
K190-7,仙骨神経刺激装置交換術,E11 50 0A,,
K191 1,脊髄腫瘍摘出術 髄外のもの,E11 11 02,,
K191 2,脊髄腫瘍摘出術 髄内のもの,E11 11 04,,
K192,脊髄血管腫摘出術,E11 10 02,,
K193 1,神経腫切除術 指（手、足）,E1G 10 00,部位が手指,
K193 1,神経腫切除術 指（手、足）,E1G 10 00,部位が足趾,
K193 2,神経腫切除術 その他のもの,E1G 10 02,,
K193-2 1,レックリングハウゼン病偽神経腫切除術（露出部） 長径２センチメートル未満,AW1 10 00,,
K193-2 2,レックリングハウゼン病偽神経腫切除術（露出部） 長径２センチメートル以上４センチメートル未満,AW1 10 00,,
K193-2 3,レックリングハウゼン病偽神経腫切除術（露出部）長径４センチメートル以上,AW1 10 00,,
K193-3 1,レックリングハウゼン病偽神経腫切除術（露出部以外） 長径３センチメートル未満,AW1 10 00,,
K193-3 2,レックリングハウゼン病偽神経腫切除術（露出部以外） 長径３センチメートル以上６センチメートル未満,AW1 10 00,,
K193-3 3,レックリングハウゼン病偽神経腫切除術（露出部以外） 長径６センチメートル以上,AW1 10 00,,
K194 1,神経捻除術 後頭神経,D3E 10 02,,
K194 2,神経捻除術 上眼窩神経,D3E 10 02,,
K194 3,神経捻除術 眼窩下神経,D3E 10 02,,
K194 4,神経捻除術 おとがい神経,D3E 10 00,,
K194 5,神経捻除術 下顎神経,D3E 10 00,,
